frame,x,y
26,5004.107502052859,-2391.064438680354
27,5014.024805369663,-2382.338032902644
27,4974.621262278478,-2359.662782530537
27,5010.373438183491,-2385.533022078484
27,5031.907183147169,-2359.859750635946
27,5011.097921376661,-2383.92491922019
27,5009.84136031136,-2412.6671400478103
27,5007.130973471521,-2379.0793953954503
27,5012.056395685215,-2396.3008418348218
27,4993.950092540938,-2397.168275773141
27,4995.345557657046,-2378.5235485075264
27,5024.647705171506,-2366.3668751705486
27,4991.503411899465,-2400.1324470038376
27,5044.745591170524,-2378.355098235175
27,4994.818040902788,-2405.0530896540668
27,5011.7307927380525,-2389.8461078052437
28,5061.48552741526,-2337.49462497336
28,4972.696905150836,-2402.599731366266
28,5026.951167987662,-2388.375951282981
28,4940.177084455314,-2425.0425660460337
28,4975.676658965103,-2453.8445341879915
28,5019.465943908982,-2305.7596828468822
28,5040.79340041287,-2403.940171540899
28,4992.35904776502,-2399.550579867131
28,5017.657653504635,-2392.1171169723607
28,5072.336931083206,-2418.2394420019577
28,5006.379925610994,-2427.4169787133715
28,5039.740706815453,-2459.6852395812857
28,4986.9177828515785,-2418.700682693204
28,5005.605045763034,-2481.178910783265
28,5057.932454090689,-2389.415969614276
28,5013.404818509188,-2417.185917287845
29,5060.775455926391,-2472.214916895199
29,4984.30590522232,-2230.688411227152
29,4983.2381387421565,-2338.773042755045
29,4979.626014662229,-2286.8744391876926
29,4944.874973866025,-2406.35357029424
29,5016.148922509314,-2387.6735281297706
29,5122.219088000111,-2396.67597210038
29,5057.484365065308,-2440.9473525195986
29,4967.167588179062,-2453.191025063644
29,4947.888569154071,-2297.2628660173064
29,5187.023463025156,-2538.961144870851
29,4958.9465280834775,-2240.472632789016
29,4845.001930928835,-2538.329095214595
30,4996.003264428025,-2508.978933295994
30,4740.648716006791,-2483.055882563141
30,4889.292987587685,-2539.409818504514
30,5008.475005855696,-2307.279075083303
30,5050.612124994734,-2403.248597800106
30,4947.850491950654,-2542.1297005096703
30,4656.880243037378,-2537.764892863417
30,4956.110894483431,-2448.647750265201
30,4851.276001227852,-2251.6966519466787
30,4966.069347145879,-2487.727745098239
30,5128.261276189963,-2209.0347443488795
30,4995.459091466717,-2352.251752793267
30,4939.408702055966,-2328.553689233766
30,5003.6916990149,-2228.5956651894458
30,4912.40754875725,-2298.17469665644
30,4890.152441016169,-2340.506610619468
30,4913.498806067129,-2294.6126836363005
30,4787.928163118313,-2472.470183259949
30,5073.813546159101,-2552.7171168015866
30,5168.376349265921,-2522.175186516063
30,5017.1536781472505,-2426.054081639785
30,5006.076592322095,-2212.7941441243747
30,5127.308971359833,-2337.6607815653624
30,5064.761220255724,-2517.589059870983
30,5057.624965595491,-2278.642681988911
30,5065.311767418635,-2435.191143727006
31,5180.286548067786,-2483.388836298104
31,4961.912321437337,-2186.144241892356
31,5099.539896700482,-2429.256704426618
31,4879.337607337603,-2178.19084192356
31,4892.249357493516,-2244.673296713105
31,5035.177668457555,-2432.157445902933
31,4870.641189023886,-2460.719573755712
31,4998.588637515889,-2458.490903040989
31,5189.458247126178,-2491.7522293006778
31,5146.607447324534,-2313.358679969745
31,5092.400921120002,-2484.731207538231
31,4999.410681372255,-2352.60558960945
31,5139.7795217535,-2439.679618867608
31,5007.91421733941,-2412.13094361756
32,5084.019369408567,-2222.924772939766
32,5265.819207996025,-2321.031569219385
32,5064.9866464748375,-2185.660427915488
32,4766.36666738113,-2778.086946383572
32,5087.947716150118,-2418.294234964605
32,5176.756720906783,-2518.893969367531
32,4842.317409246028,-1866.010031822353
32,4884.688576765312,-2668.135120497681
32,4957.332899230278,-2475.6362329275626
32,4967.003176933488,-2174.887609063687
32,4955.34796810389,-2211.175600924389
33,5103.58632671004,-1944.0198599355208
33,5188.418649109894,-1851.549320092667
33,4948.0706870188,-2699.8909909498616
33,5153.883314093459,-2584.5674405322
33,5095.741180513139,-2313.00014965954
33,5006.989024313551,-2403.0978022428644
33,5185.004365535301,-2450.3972084217908
33,5309.715574798271,-2293.195834800916
33,4804.27554483338,-2214.7559088325947
33,5203.460630663557,-2342.455208522086
33,5102.817151007054,-2699.6885263458757
33,4964.110410087205,-2215.2470414860995
33,5155.235099066599,-2521.89048992511
33,5371.826386540917,-2407.226683618376
33,5133.021616187833,-2086.79807561327
33,5229.16042819482,-2339.164684255645
33,5195.733078119646,-1983.5133245371776
33,4950.401462598792,-2067.1636569491966
33,5126.266182666347,-2510.3974872982863
33,5042.875749031824,-2387.600893206185
33,4945.464632322076,-2354.715627799822
33,5149.736126401394,-2552.407891316948
33,5040.692655724306,-2536.200868479451
33,4756.107283351764,-2597.9106721241424
33,4896.1011152680185,-2562.5676948477326
34,5194.529706101812,-2241.465209557614
34,5254.365205612315,-2590.286570964639
34,4833.5717600466105,-2453.393079572881
34,5106.945576207168,-2759.259650046334
34,5170.06992671554,-2428.638086684732
34,4641.156692876772,-2305.2575881216358
34,5140.852426731004,-2779.5753534858377
34,5144.2291783662495,-2554.18206075538
34,4812.964544824371,-2192.250417498603
34,4860.656862737409,-2771.0394738563496
34,4964.225804532595,-2355.56109765814
34,4738.196520962317,-2678.7766842261726
34,5094.841307196968,-2361.91185947318
34,4983.188587041408,-2771.363598531276
34,4833.749626545135,-2531.3871536588013
34,4638.965250105554,-1987.731949558847
34,5333.352424746874,-2237.918136980439
34,4792.32008796448,-2355.800248439284
34,5077.410036142391,-2390.7852169644675
34,4735.826673616454,-2765.363533879113
34,5076.830470800386,-2137.32344953784
34,5099.564912799355,-2400.0928622540227
34,4941.806289865613,-2141.0400099029407
34,5325.627357864713,-2458.4702674095115
34,5085.807474508636,-2554.5662628142773
34,4724.568822625432,-2718.593945136079
35,4852.127151879086,-2358.103334505742
35,5310.250417365524,-2203.455546723711
35,5105.870818224387,-2680.313080827914
35,5207.190181863506,-1797.8396764255397
35,4683.823225911154,-2596.2943607658776
35,5087.298082943356,-2452.90587906789
35,4772.454328079873,-2578.602312789353
35,4608.308579978298,-2526.464417007132
35,4805.999140376841,-2377.4062249306157
35,5194.373562910962,-2440.912017755954
35,4819.701462589644,-2208.901365169642
35,5024.421371485766,-1992.9076033969543
35,4964.790837108184,-2378.3823769577552
35,4314.705460423056,-2266.9061620150023
35,4872.574250902232,-2493.890697323457
35,4724.466063711113,-2574.8387044377178
35,5181.886538385438,-2441.2659078384686
35,5293.85976183734,-2598.7008489529853
35,4726.449486283165,-2446.061634639938
36,5497.457582756268,-2398.724357200336
36,4773.94186805351,-2302.91206610865
36,4500.058987344893,-2491.3186776538987
36,4980.688871762793,-2042.0428361730992
36,4700.617629619323,-2138.293794815194
36,5033.751304313307,-1941.0662997685367
36,5333.334402969649,-2972.3586080215387
36,4873.616782139908,-1862.9848521673869
36,5098.860952898483,-2273.6119098644567
36,5136.864247844916,-2629.5172621909
36,4505.765184311694,-2120.405985075676
36,5534.6915664219,-2334.4299206622222
36,4968.193264854394,-2011.5238420080043
36,4456.571460618136,-2601.319723146728
36,4667.459680107014,-2519.848149626684
36,4999.242701970543,-2847.990304730097
37,4957.760045792142,-2558.637545856999
37,5168.579545726055,-2835.995011186451
37,5496.131666624434,-2252.715484141582
37,4889.29686897334,-2185.601076622362
37,5218.24555875742,-2573.430345811388
37,5011.570456091217,-2470.916944499002
37,4737.157157771011,-2429.024438598038
37,4577.696843229154,-2142.455716539929
37,5039.186349540576,-1885.1949753837375
38,4940.886248977078,-2718.1136610892017
38,5672.728018287815,-2278.0037893332333
38,5070.296014914979,-2489.096445058792
38,4840.645886910543,-2312.61407835375
38,5215.67891765698,-2642.9615770349037
38,5463.032367214746,-2745.8448542127107
38,5306.4929040054885,-2233.740137759015
38,5047.891511045169,-2652.789587533219
38,5034.894194313903,-2070.771043777082
38,5200.343229550555,-2414.4180873323785
38,4957.3783023716005,-1924.507198858244
38,5299.91565690159,-1787.2492340987078
38,5044.14893752514,-2171.9503840539587
38,4960.875482234326,-2631.516461515172
39,5507.990080148118,-3018.3973619078843
39,5299.799383054626,-2518.806144573929
39,5307.745083659294,-2763.649099073569
39,4962.931506958807,-2546.319754297902
39,4643.467135599493,-2552.641296613393
39,5328.847269032909,-1759.5812636091996
39,4965.402799874676,-2285.869337664658
39,4493.608867555607,-2460.651064079366
39,5508.07468940214,-2522.5977980131997
39,5347.295232923743,-2165.079704282785
39,5038.209761584364,-2394.99676865954
39,4876.303463390732,-2771.44381134114
39,5076.449862009126,-2210.755102914009
39,5036.587741667005,-2109.310182091268
39,5088.743128577471,-1982.965477687371
39,4987.073581153319,-1783.0613796266805
39,5039.483182289807,-2657.00370412884
39,5470.720253954642,-2043.7867270757984
39,4736.964021817234,-2260.894134338898
39,4855.299634512055,-2825.321476659107
39,5228.486736818252,-2556.634828656085
39,5050.612276320539,-2914.736973106505
