frame,x,y
147.0,-9562.857854634378,9758.10767714971
147.0,-9157.548806114755,9859.370729838727
148.0,-9944.52697730445,9249.366843098818
148.0,-9314.731148680276,8912.229604779988
149.0,-9458.997022570027,10583.227125680822
149.0,-9247.40646067547,10190.554254817363
150.0,-8192.355434160747,9013.750695977213
150.0,-8701.647497794016,9805.903586947765
150.0,-9612.680055711831,8969.382215610167
150.0,-8804.181275148107,9857.372088175733
150.0,-8521.293412375215,9835.261908843384
150.0,-9136.468758391637,9809.272642979611
151.0,-8427.597010176545,10121.457850150338
151.0,-8250.349081018754,10026.746094464985
151.0,-9006.336458320913,9285.023506317322
151.0,-8995.919921098211,8713.108247579768
151.0,-10081.639284152194,10435.768639817976
151.0,-9499.743883698871,9903.294278776391
151.0,-7619.146863872519,8865.308812980584
151.0,-8298.170982154848,9054.65928794978
151.0,-10229.686217394445,8542.72706260509
152.0,-9078.164844485673,9500.017990744573
152.0,-8135.453082119763,8984.621526439701
152.0,-9300.13327937175,10308.82326874319
152.0,-9568.357271956338,10153.508601126972
152.0,-9078.765488383866,9301.165219193652
152.0,-9818.376781959696,9190.323426134864
152.0,-8905.86537075326,9983.657115030594
152.0,-7967.542017930723,10238.653587839524
152.0,-9246.114150328736,9305.73339537091
152.0,-7899.096431754357,9773.217161863788
152.0,-9220.29888039399,9554.409349994665
153.0,-10490.58467336424,9693.465782775324
153.0,-8780.268624371587,8914.696274959708
153.0,-6867.824342456677,10348.15084552425
153.0,-8722.209085975897,9484.861004941618
153.0,-9338.958116435302,9251.88978503633
153.0,-8724.754515048664,9555.069653185112
153.0,-10529.646673484847,9981.328582752732
153.0,-8393.597270500308,10675.293117358076
153.0,-8669.484473079052,8383.86241757793
153.0,-9866.199328477582,8732.879188900759
153.0,-10286.922322139151,7860.034797549916
154.0,-9457.00922793112,10137.303334554264
154.0,-9496.53638130826,10059.619422098542
154.0,-10545.527880164937,10558.807015951134
154.0,-10183.64541027835,9224.190497774922
154.0,-10420.28669639847,9822.89500810106
154.0,-8706.939543315322,10141.40261617156
154.0,-8333.720472670713,10025.519878664873
154.0,-8792.181011519033,9651.857610115869
154.0,-8262.17453973215,8757.974290384302
154.0,-8495.67881995852,8333.940098832983
155.0,-8546.613504149926,8588.767005801888
155.0,-7567.420360828771,10029.94849540213
