frame,x,y
38.0,29201.514213657138,-21885.38003664673
117.0,30587.168048606454,-24767.85637714343
176.0,30352.20703666845,-29628.65067665127
284.0,30979.809927154885,-21048.710536448576
298.0,25302.292288924826,-25783.41971156269
330.0,26559.287489025068,-24619.949472025124
250.0,29878.83371846033,-28827.567680560725
179.0,29068.713045413257,-28432.55016030924
83.0,29612.699670399365,-25430.05838568993
436.0,33644.97846409246,-20168.41301447137
415.0,36023.227737805006,-16723.174327683682
268.0,31140.936543696957,-26503.12401307632
52.0,30132.64214654402,-21149.253776283087
170.0,29990.45178720797,-24521.57539098243
170.0,30871.75251448617,-24997.75725402532
171.0,30142.66887755304,-25125.67785434074
171.0,30396.202184221915,-24861.072149867912
172.0,29525.774992465747,-24293.88703850756
172.0,31374.203724824867,-25170.879512380525
172.0,29915.785551180357,-25208.34432052213
172.0,30613.28155586049,-24555.89097525081
173.0,29767.05292485457,-24289.707873011368
173.0,30919.30963628723,-24244.148152006223
173.0,29849.41197265068,-25169.024545261476
173.0,30061.88486187081,-25793.02874847924
173.0,28844.33246250237,-24149.664449729837
173.0,31802.83853731723,-25889.85343368143
173.0,30213.61395967915,-25462.64754325862
173.0,31756.77221768177,-25558.548624532643
174.0,30338.13986567606,-24319.430590380256
174.0,29852.53964476573,-25924.90731624516
174.0,30817.298141149004,-25460.18218719941
174.0,30725.39221674709,-25048.083237684677
174.0,29892.38957572584,-23854.121059552643
174.0,31187.612490926964,-25181.96174266849
174.0,30484.28691019223,-25479.49297870709
174.0,30612.645930212264,-24324.998485376123
174.0,30502.020105098203,-24537.22544284193
174.0,31096.980970872657,-24523.187151378785
174.0,29256.3462185208,-24979.81449414905
174.0,30414.017700321383,-25805.806762862867
175.0,30473.739165627147,-25160.270480721603
175.0,30105.495630760284,-24026.423726687444
175.0,30590.3714785318,-24508.071249775054
175.0,30157.781387926905,-24547.991795702288
175.0,30422.42842305156,-25875.94334402848
175.0,31386.488972883497,-24902.8821162633
175.0,29612.30579781315,-23858.6581689248
175.0,31476.9105491952,-25813.530747285047
175.0,30338.81012385076,-26713.533975678067
175.0,30129.81965853404,-24374.75974540565
175.0,31762.53228243851,-25810.39379719455
175.0,30600.27146164121,-25972.25170171528
175.0,28847.46393772325,-25164.168111191848
175.0,32194.83197781381,-26106.148635418707
176.0,30129.13967001029,-23839.149751087232
176.0,30481.9361257252,-23848.27613972264
176.0,29795.37361253246,-24210.88510064966
176.0,31357.97605950089,-23961.016534546598
176.0,28224.1253029773,-24908.8184877166
176.0,31020.918733338865,-25574.2309253021
176.0,30521.838841798108,-25687.269417515003
176.0,30112.007190686152,-23132.578045696588
176.0,30237.96900872576,-24599.034737641978
176.0,30396.79202896812,-24032.457308341334
176.0,30363.52415995137,-25367.010899710334
176.0,31586.246378048152,-24626.11579894403
177.0,29492.214570800286,-23723.01020976916
177.0,30777.084860527437,-24798.580565462937
177.0,31491.028660024487,-26502.80246549367
177.0,31414.953502867327,-24224.08524735056
177.0,29068.18863967039,-24405.11157973189
177.0,31613.84497430361,-25238.607575491053
177.0,30362.22806711564,-27139.846529888237
177.0,29897.16154320514,-24549.326943790715
177.0,31804.038390645503,-25415.19615452087
177.0,30037.53598766921,-25254.413075864355
177.0,28926.58382287756,-24747.82165008609
177.0,32353.92775001756,-26594.23524440117
178.0,30420.30724638834,-24184.08496692382
178.0,30683.32187408306,-24313.309422921226
178.0,29677.590023558,-24528.59233004709
178.0,31837.1551680154,-23374.543008356457
178.0,28677.64519567391,-24520.691152680523
178.0,31414.63220070165,-26380.81794076496
178.0,30632.9121568733,-25984.59969460564
178.0,29549.007951515763,-23107.60908242682
178.0,31191.766133689656,-23924.99516238406
178.0,30874.276448057517,-23943.72922946826
179.0,29458.45731474855,-25246.298193342915
179.0,32318.368204410057,-24227.40251196183
179.0,29355.362738341413,-23814.21248899782
179.0,30092.063261637955,-24852.45669624605
179.0,31871.033295380905,-25588.350946894312
179.0,31396.87559502998,-24062.31060297593
180.0,30519.464068137164,-25363.356893562875
180.0,32482.244677129427,-24976.24177136607
180.0,30718.52650607376,-27100.56490973614
180.0,30131.087195035198,-23805.91496551538
180.0,31611.493402656368,-25419.37214456613
180.0,29868.34256087714,-24162.981964006693
180.0,28522.84035367327,-24950.7495530704
180.0,33488.02184168605,-26770.58267418309
180.0,29650.02831257826,-25358.89107585608
180.0,30865.64129838312,-23735.46041048504
180.0,30192.06750578581,-24259.35955139794
180.0,32246.48060616289,-22941.588207045203
181.0,29705.23790787832,-23778.029788667493
181.0,31952.63308466238,-27135.294172042995
181.0,30432.78204826084,-26356.380657016965
181.0,29776.11337273776,-23775.97320608182
181.0,30910.525408105717,-24004.83825350912
181.0,29767.331012808463,-24362.357544528382
181.0,28760.851746741493,-25306.65760897396
181.0,32190.41622436191,-23898.925106097577
181.0,29265.31494918974,-23883.151892953098
182.0,31332.40579310612,-24277.20480073337
182.0,31337.86447184133,-25742.98117256014
182.0,32057.82461359028,-23866.19665042961
182.0,30509.60585235361,-26438.34136610483
182.0,32400.224877897657,-24770.861237790017
182.0,30911.07728500307,-27798.447606003305
183.0,31413.703705981257,-25718.964189910625
183.0,31684.29542312248,-25523.013317877947
183.0,30880.73238227337,-23883.00718827793
183.0,29249.96255695302,-25221.70736188426
183.0,34125.43436754389,-26904.13561351178
183.0,30416.78755519861,-26305.51525770069
183.0,32297.042531448536,-25342.848907999654
183.0,30168.462161749067,-25496.673118341994
183.0,32608.341960711583,-22537.43455943824
183.0,29636.7120287152,-24045.51428174325
183.0,31604.60549036052,-27395.610655200195
183.0,30111.422682240496,-25665.96649499294
184.0,31507.51968646413,-26824.87473188213
184.0,31315.60670190477,-24149.14043735623
184.0,29621.403663977533,-23226.148574895764
184.0,29288.98395805217,-25224.451789334824
184.0,31640.774903687598,-23337.125126173338
184.0,29297.186899743512,-24087.181548810822
184.0,31031.70191127209,-24171.762070643566
184.0,31293.36224757278,-26135.42874464484
184.0,32757.13367319051,-23830.90454949838
184.0,29757.481920255203,-27060.807121297054
184.0,32737.999060622325,-24763.83830874593
184.0,31125.265940477828,-27635.96050593263
184.0,31126.236733937345,-26252.32325460213
185.0,30713.49017310944,-26915.308675550743
185.0,31875.286825925446,-24692.629300760906
185.0,29316.862617421823,-25231.38966698942
185.0,34325.13041569479,-27358.766972884358
185.0,29448.050455093267,-26791.72832247547
185.0,31846.33158385554,-24517.742160773745
185.0,30786.84059098288,-24991.299677166804
185.0,33027.454100528805,-23257.79603973037
185.0,29835.805893618704,-23688.640524884133
186.0,32200.83382277779,-22889.457487055195
186.0,30244.928362721363,-25958.428385779363
186.0,31350.39209829984,-27308.05696891392
186.0,31286.6237937124,-24463.928358017376
186.0,30523.118871003688,-22630.52962468281
186.0,28198.31593808133,-24958.719013674166
186.0,30674.08328207141,-22506.30342842303
186.0,29731.085968157364,-24888.047750691367
186.0,30990.360133460163,-23984.197683681232
186.0,31062.36111904948,-25127.13402260719
186.0,32617.69263927216,-24003.647516787834
186.0,29692.991921815785,-27385.46391350316
186.0,32937.83604194135,-25441.972061181044
186.0,31514.312976487512,-27346.61059472589
186.0,31467.67827836437,-26110.48084905284
